,activeaddresses,adjustedtxvolume(usd),averagedifficulty,blockcount,blocksize,exchangevolume(usd),fees,generatedcoins,marketcap(usd),medianfee,mediantxvalue(usd),paymentcount,price(usd),txcount,txvolume(usd)
2014-01-19,3691,,0.274700923554,4138,1272622,,0.628,1812104.0,,0.0,,680,,1151,
2014-01-20,4476,,3.60433708939,765,1189408,,1.6935,201357.0,,0.0,,4215,,4239,
2014-01-21,2262,,4.71770142771,454,631205,,1.7975,16840.0,,0.001,,2118,,2118,
2014-01-22,338,,6.10650391353,99,94905,,0.226,2079.0,,0.001,,266,,267,
2014-01-23,238,,6.10650391353,79,74541,,0.158,8729.0,,0.001,,187,,188,
2014-01-24,352,,6.10650391353,85,84481,,0.083,10370.0,,0.0,,226,,212,
2014-01-25,329,,6.10650391353,72,97265,,0.083,8784.0,,0.0,,234,,235,
2014-01-26,319,,6.10650391353,64,83657,,0.168,7808.0,,0.001,,260,,260,
2014-01-27,710,,1.56864320715,327,242059,,0.298,47000.0,,0.0,,607,,607,
2014-01-28,1452,,1.2201358272,781,555328,,0.563,114048.0,,0.0,,1283,,1290,
2014-01-29,984,,1.75465005785,428,337240,,0.405,61396.0,,0.0,,861,,861,
2014-01-30,1783,,1.63087770709,859,677504,,0.8335,123956.0,,0.0,,1632,,1633,
2014-01-31,971,,3.16947263681,345,310053,,0.503,46920.0,,0.001,,860,,860,
2014-02-01,1179,,2.3511484618,558,421177,,0.526,78372.0,,0.001,,1037,,1037,
2014-02-02,1540,,2.4593751406,821,520902,,0.651,114600.0,,0.001,,1214,,1214,
2014-02-03,1209,,4.4585356384,776,637790,,0.63,100451.0,,0.0,,1079,,1079,
2014-02-04,1433,,5.98929705854,644,502434,,0.532,79096.0,,0.0,,1050,,1050,
2014-02-05,1912,,6.88633340778,817,705684,,0.638,97417.0,,0.0,,1684,,1690,
2014-02-06,2541,,13.0919073079,820,868338,,1.182,80040.0,,0.0,,2269,,2277,
2014-02-07,2581,,17.2681276688,493,779152,,1.599,42044.0,,0.001,,2165,,2174,
2014-02-08,4760,,18.152618769,951,1313248,,2.15800691,78780.0,,0.001,,3094,,3110,
2014-02-09,1865,,49.5712549657,728,766208,,1.182,32240.0,,0.001,,1297,,1318,
2014-02-10,598,,94.4437462188,96,307518,,0.482,2400.0,,0.001,,303,,321,
2014-02-11,2576,,37.7281167036,613,964971,,1.67606502,32159.0,,0.001,,2004,,2016,
2014-02-12,3429,,34.3413981951,567,939719,,2.30654024,32235.0,,0.001,,2684,,2698,
2014-02-13,4237,,31.2298888157,575,1104139,,3.35501,33849.0,,0.001,,3407,,3421,
2014-02-14,4558,31434.875356,31.4530138956,565,1241911,15422.0,3.73903516,33235.0,705486.853477,0.001,7.49796035364,3644,0.213899,3663,53161.4091288
2014-02-15,3916,54982.057277,38.0124093595,596,1337727,21119.0,5.23855816,30944.0,1100630.56773,0.001,11.0955028364,3206,0.331111,3236,78550.2272196
2014-02-16,3858,49051.506495,60.0304840004,588,1115416,28017.0,2.47301,20713.0,1091569.12408,0.001,7.82358132,2746,0.32584,2766,82677.6510069
2014-02-17,3608,272593.188469,87.5899947219,599,1755856,178618.0,2.82708248,15940.0,1363387.11318,0.001,7.7983211194,2571,0.406039,2631,325760.284113
2014-02-18,3724,711897.426111,137.328598113,579,1354561,160779.0,2.3635103,13548.0,3965447.86538,0.001,21.7884519168,2487,1.18,2551,846556.542731
2014-02-19,3263,173067.68909,129.011878478,577,908175,60551.0,2.01676346,13647.0,3528852.23444,0.001,17.415379384,2315,1.04,2354,199690.731235
2014-02-20,3006,231518.138851,149.531457367,585,856185,93281.0,1.96045798,13649.0,3207708.53837,0.001,16.6146527972,2022,0.941944,2058,256291.001322
2014-02-21,3175,100631.650555,185.359284584,581,952680,83008.0,1.7273869,13145.0,3586556.54867,0.001,17.442085668,2046,1.05,2086,116947.418199
2014-02-22,3435,354267.664349,226.250231567,575,898532,101024.0,1.72937083,12638.0,3851624.0,0.001,16.981733216,2256,1.12,2308,376515.882043
2014-02-23,3737,396906.906904,189.637526272,565,1200378,115234.0,1.84767328,12845.0,3965894.0,0.001,19.379345888,2211,1.15,2275,426748.711727
2014-02-24,4079,976543.21545,215.154370415,583,1448743,109256.0,3.35293013,12904.0,4080754.55248,0.001,23.5618019132,2219,1.18,2327,1248609.53651
2014-02-25,3498,489189.681294,182.643547772,557,1028023,69493.0,1.7752096,12683.0,2913510.71941,0.001,14.2639079674,2126,0.839383,2203,771487.299343
2014-02-26,3101,395891.974246,167.891674766,556,953617,49321.0,2.51096324,12851.0,2161386.70454,0.001,10.4263934697,1943,0.620399,1991,697623.306777
2014-02-27,2742,230317.702456,138.422505216,581,770854,15148.0,2.10231798,13735.0,2156608.81333,0.001,10.3661796499,1704,0.616643,1748,353628.068862
2014-02-28,2706,192159.61075,145.006994461,579,926064,60517.0,1.51229179,13530.0,2172188.82518,0.001,10.3150059744,1662,0.618662,1697,202777.493508
2014-03-01,3590,305544.730065,189.581721695,588,1280647,252311.0,2.61194146,13223.0,1937041.33219,0.001,10.2046652994,2133,0.549616,2202,404139.489929
2014-03-02,3770,455618.008165,258.850429991,566,1299194,148259.0,2.72228333,12131.0,3305853.77634,0.001,14.8064500997,2346,0.936036,2373,1101462.91372
2014-03-03,4247,285599.972695,276.655250391,585,1400701,271197.0,2.97333854,12409.0,3644010.61157,0.001,16.4802285055,2573,1.03,2641,315294.760757
2014-03-04,3669,257134.566682,250.684211575,575,1250881,90550.0,3.05792366,12457.0,4309158.61059,0.001,18.3932017357,2247,1.21,2250,302910.723277
2014-03-05,3694,449368.501583,278.858864511,563,1351719,93138.0,2.50435306,11960.0,3533872.28805,0.001,15.7661156152,2338,0.987192,2319,650713.359196
2014-03-06,3635,240298.206622,262.767493448,576,1025556,68896.0,2.78243028,12374.0,3703491.54286,0.001,16.0729231322,2316,1.03,2342,665765.224309
2014-03-07,3411,420327.516405,263.21482758,564,1018578,112877.0,3.35926835,12112.0,3813086.27744,0.001,15.5532047714,2261,1.06,2192,652222.887824
2014-03-08,3441,197983.167974,281.527891954,582,1065842,70281.0,2.22247301,12289.0,3291918.55784,0.001,14.3465650026,2145,0.911867,2169,220048.70158
2014-03-09,3498,58829.4727024,309.735511056,584,1072011,48781.0,2.21135685,12138.0,3307774.9534,0.001,12.6257416625,2141,0.913189,2155,77370.4683175
2014-03-10,3158,202199.944871,334.730208782,570,1011261,45946.0,1.82931886,11735.0,3169189.83376,0.001,13.3244548997,1998,0.872114,1964,216479.369997
2014-03-11,3444,192499.500091,293.929571711,566,1056566,42234.0,2.22846024,11890.0,2944380.16707,0.001,11.6771752512,2206,0.807598,2194,208603.184039
2014-03-12,3434,74635.9704743,340.071504459,579,1119413,39530.0,2.31378429,11872.0,3248816.75461,0.001,11.4730762199,2195,0.888208,2117,87125.9313417
2014-03-13,3442,91789.6805131,293.28744858,591,1037388,31123.0,2.05663358,12427.0,3175227.57863,0.001,11.4269318566,2184,0.865569,2135,101922.903668
2014-03-14,3695,62949.7962455,291.358632566,568,1129213,26274.0,2.29987776,11931.0,3057146.20686,0.001,11.25223794,2344,0.83338,2392,76438.6572024
2014-03-15,3052,34114.3090715,293.202281236,566,1005001,30817.0,1.97059852,11900.0,2999795.19471,0.001,10.9777061953,1805,0.812077,1846,42459.8669293
2014-03-16,3212,105728.847435,285.781358576,578,1072794,39429.0,2.13373561,12227.0,2934103.66634,0.001,11.7577800815,1909,0.791673,1951,237175.661708
2014-03-17,3020,132390.669648,299.014854056,570,985301,34416.0,2.32474566,11948.0,2872259.52071,0.001,11.3670685365,1798,0.772496,1845,181156.657944
2014-03-18,3065,115500.560726,297.479179983,574,1043850,39252.0,1.79335379,12033.0,2906806.28596,0.001,11.4661288366,1888,0.77927,1936,161130.367769
2014-03-19,3016,126742.224412,314.660963771,571,1084036,35742.0,1.69461168,11841.0,2809860.83767,0.001,10.5200672478,1850,0.750897,1891,160356.132379
2014-03-20,2879,274867.127865,324.071428335,568,923424,42290.0,1.41302348,11703.0,2789965.60371,0.001,10.6053113287,1703,0.743256,1757,339225.309841
2014-03-21,2818,46420.7458763,305.70361493,576,957385,28087.0,1.51820531,12010.0,2728240.0894,0.001,10.5440966933,1732,0.724498,1774,54128.8392152
2014-03-22,2886,120378.362112,299.7529175,576,942981,24618.0,1.58883313,12050.0,2660541.50232,0.001,9.71933561556,1787,0.704266,1820,135934.672309
2014-03-23,3007,60838.7447381,333.143502023,577,1068873,34977.0,1.85235113,11807.0,2711820.8808,0.001,10.2370977543,1807,0.715596,1852,72075.1401531
2014-03-24,3774,91672.5208306,368.682949232,574,1611240,136677.0,2.64496362,11466.0,2736186.11797,0.001,10.7380046328,2155,0.719851,2212,104831.65595
2014-03-25,3483,61942.2666593,402.001463869,574,1201657,78095.0,2.02580276,11209.0,3312496.81937,0.001,11.2757436415,2032,0.868912,2082,72572.1624235
2014-03-26,3315,58696.1805838,450.322259856,570,1135692,39790.0,2.03186693,10782.0,3132970.65342,0.001,10.6233046203,1916,0.819494,1959,66426.3753607
2014-03-27,3239,63516.1018864,418.0201546,573,1127271,32991.0,1.68482459,11091.0,3315444.32597,0.001,11.5657529023,1940,0.864728,1874,74450.7693132
2014-03-28,2899,51918.5086043,445.594079641,578,938486,27851.0,1.53328678,10957.0,2660894.07352,0.001,8.69369624232,1821,0.692062,1670,57190.7667111
2014-03-29,2515,38864.9268038,462.656549294,574,883852,23667.0,1.39914609,10753.0,2734882.79345,0.001,9.03669055433,1685,0.709294,1384,43279.2248499
2014-03-30,3035,71791.4749864,491.334152049,570,927569,30985.0,1.56430547,10518.0,2738563.45122,0.001,8.69062599239,2156,0.708306,1525,79027.2695818
2014-03-31,2841,35668.7091025,449.245992103,574,959521,15608.0,1.55831983,10852.0,2578818.88277,0.001,7.87782743526,1923,0.665123,1583,41011.4211678
2014-04-01,2943,70465.737714,517.374359082,577,918656,36211.0,1.7176344,10451.0,2495023.42277,0.001,7.533004739,1969,0.641783,1670,75302.7435962
2014-04-02,2806,51120.803768,501.574798854,568,1005776,21722.0,1.65569262,10402.0,2827103.7878,0.001,8.7350037159,1776,0.725259,1520,61260.1288365
2014-04-03,2653,26423.6041756,514.82759232,570,1027521,18610.0,1.36203981,10337.0,2400010.26311,0.001,7.43972135744,1713,0.614065,1475,29655.835645
2014-04-04,2692,27378.8038778,441.856170658,574,919004,11863.0,1.48732645,10932.0,2509825.02255,0.001,7.62799586805,1866,0.640371,1526,34520.3038162
2014-04-05,2621,31533.603801,488.384873337,575,896744,28674.0,1.2655482,10603.0,2516367.64232,0.001,9.0559224253,1774,0.640305,1410,36898.3897533
2014-04-06,2691,51221.7759831,455.276734118,560,968065,13167.0,1.45106149,10570.0,2761626.96167,0.001,8.61603344481,1812,0.700828,1503,55880.5546242
2014-04-07,2727,69812.4596763,417.651264151,585,859591,45233.0,1.25494793,11285.0,2559968.12614,0.001,8.79258212521,1865,0.6478,1500,76389.0762719
2014-04-08,2661,62780.3867793,517.658869034,567,888208,21411.0,1.65406015,10256.0,2401298.75146,0.001,7.57846564188,1866,0.606079,1527,79315.1378525
2014-04-09,2673,26964.5191797,489.150945399,578,906895,9604.0,1.62338339,10668.0,2397245.22849,0.001,7.80897498553,1842,0.603431,1563,31495.7157866
2014-04-10,2696,28761.3705463,517.645998978,578,1095967,16417.0,1.91412245,10474.0,2340594.88593,0.001,7.35108595556,1874,0.587616,1591,33409.6297451
2014-04-11,2839,35608.6445573,470.706731444,573,1138208,18946.0,1.84505712,10683.0,1812184.6036,0.001,5.898659,2242,0.453743,1680,51284.642182
2014-04-12,2725,20424.3373867,509.98301163,572,1095371,18959.0,2.27300324,10408.0,2197681.03421,0.001,6.63255129795,1939,0.548831,1510,25578.1462053
2014-04-13,2596,23604.9888354,441.012468435,574,1035289,15789.0,1.81661293,10911.0,2298051.44791,0.001,7.42962081499,1801,0.572342,1458,27384.5455895
2014-04-14,2883,26215.739397,446.581487835,570,1077285,29214.0,1.96132042,10800.0,2169944.44698,0.001,6.45482940594,1857,0.538982,1629,60175.7520068
2014-04-15,2686,34235.5872436,432.686718151,576,1352684,28751.0,2.47793058,11021.0,2373727.76276,0.001,8.3062026825,1746,0.587995,1444,38472.2291132
2014-04-16,2789,56872.2271392,405.092218266,573,1053151,23860.0,1.88216745,11153.0,2654995.29889,0.001,8.99388303432,1901,0.655849,1564,62194.4309376
2014-04-17,2463,65782.270137,448.668587422,574,991979,19435.0,1.78833568,10886.0,2669789.61478,0.001,8.53084736512,1742,0.657735,1391,74780.964198
2014-04-18,4083,378180.900868,453.065696243,579,2152066,293384.0,3.62991491,10912.0,2516114.23421,0.001,10.0225159257,2543,0.618219,2139,1162215.89479
2014-04-19,2951,121333.312072,437.672359319,572,1004176,57416.0,1.67804976,10917.0,3241076.99886,0.001,9.87054982238,1954,0.794215,1568,131445.015565
2014-04-20,2798,55251.645324,421.315709993,569,967888,30229.0,1.97277091,10954.0,3058211.08476,0.001,8.6919075893,1810,0.747391,1598,84426.9132864
2014-04-21,2927,77655.0746889,386.212486556,578,980229,29266.0,1.75753075,11413.0,2963453.15467,0.001,8.86109196184,1790,0.722222,1702,115601.394948
2014-04-22,3360,109590.422156,411.784680852,572,1164986,72972.0,2.07368011,11097.0,2911496.75763,0.001,9.17003006134,2036,0.707657,1882,118153.97411
2014-04-23,3772,188926.643341,527.68722523,577,1541831,196373.0,3.65910001,10362.0,2981055.20214,0.001,9.73113099379,2421,0.722732,2069,198721.3691
2014-04-24,4193,350506.368074,552.020923748,579,1579057,329106.0,2.6540028,10258.0,3599382.03325,0.001,12.8826245246,2442,0.871977,2173,392524.597805
2014-04-25,5410,496628.925743,693.299553738,569,2354661,794049.0,5.0191109,9212.0,4383184.04734,0.001,14.6148708718,2582,1.06,2319,612246.175577
2014-04-26,5258,1402678.51727,878.88549848,578,2306403,1204200.0,4.96285791,8403.0,7119967.76163,0.001,19.137196359,2932,1.71,2557,1877842.17036
2014-04-27,4700,388160.839428,977.658759461,576,1450608,509028.0,2.66981718,7914.0,7059296.72515,0.001,15.3,2780,1.7,2305,433967.497748
2014-04-28,4618,110174.734889,993.882034354,575,1376742,198793.0,2.68481032,7809.0,6957755.0,0.001,21.71,2570,1.67,2301,140789.283978
2014-04-29,3423,212808.339479,938.699877045,574,1235503,302458.0,1.98769172,8044.0,6957213.89024,0.001,16.7062211174,2259,1.67,1645,225519.949016
2014-04-30,4302,251428.170074,940.906944515,575,1302171,38202.0,2.4961588,8024.0,6814962.25974,0.001,16.5468635,2553,1.63,2100,276097.467239
2014-05-01,4468,314097.83567,996.194850179,571,1343367,232684.0,2.55548372,7758.0,6434979.15789,0.001,11.990594,2479,1.54,2057,340603.2711
2014-05-02,4207,259434.533644,939.60522254,571,1253916,171901.0,2.26916824,8016.0,6333353.85185,0.001,9.9198482392,2239,1.51,1889,328190.213302
2014-05-03,4147,414912.43613,796.330787904,574,1457517,93670.0,2.16662828,8760.0,5661213.75,0.001,6.302314404,2162,1.35,1929,426198.102032
2014-05-04,5478,349876.123288,913.127479515,575,1788547,275743.0,2.90459263,8162.0,5019459.92258,0.001,5.857299,3463,1.19,2819,381684.628346
2014-05-05,6635,142479.371362,1028.53847678,580,2457175,291678.0,4.54346784,7743.0,6610107.66467,0.001,5.624502,3747,1.56,3368,156905.311757
2014-05-06,4229,99394.5182448,1114.07324337,566,1204392,75746.0,2.63069463,7187.0,7107941.21739,0.001,9.0576874248,2326,1.68,2040,108868.471177
2014-05-07,3224,224662.856375,1256.67475954,580,1031791,100953.0,1.64106147,6843.0,6830039.78528,0.001,14.2787191204,1868,1.61,1634,269034.190796
2014-05-08,3245,73848.3794969,1141.18422632,574,1650745,84669.0,1.85092681,7204.0,6841580.83636,0.001,11.0404163667,1922,1.61,2087,88736.2118022
2014-05-09,4431,529689.271414,1093.23750113,570,2284712,520876.0,3.37190853,7295.0,7004562.98206,0.001,16.2904344735,2383,1.65,2297,791285.476597
2014-05-10,5296,781575.011608,1274.12331265,574,2297483,854388.0,3.6226893,6779.0,9496212.91051,0.001,20.1046516355,2455,2.23,2329,1095465.41488
2014-05-11,4412,687184.303548,1524.71138172,574,1706713,569871.0,2.67859301,5923.0,10838962.7549,0.001,16.3180517682,2302,2.54,2033,801884.992568
2014-05-12,4779,1445776.1493,1372.82627388,575,1567879,760914.0,3.68052362,6397.0,10944140.9555,0.001,20.173421696,2688,2.56,2298,3923882.64292
2014-05-13,4398,1138051.14349,1482.62423915,571,1951559,415759.0,2.93550127,6008.0,10570543.3394,0.001,19.4442251965,2427,2.47,2162,3294320.71669
2014-05-14,5565,1452925.27896,1425.74094675,575,2210963,1721090.0,5.96338335,6222.0,11771070.5112,0.001,22.0,2720,2.75,2488,2455972.49073
2014-05-15,8079,1991847.62927,2420.4061897,554,3139769,3215550.0,6.56098358,3805.0,17205419.4774,0.001,27.630735778,3737,4.01,3557,5815507.87091
2014-05-16,5387,1283142.26846,2439.40457054,544,1765191,2408390.0,4.64778847,3706.0,25083387.9459,0.001,33.4070790016,2505,5.84,2303,1428891.72153
2014-05-17,4629,933255.439988,2207.88361773,552,1384759,1637800.0,3.54551656,4124.0,25434274.5992,0.001,32.0939880784,2164,5.92,1950,1006936.77983
2014-05-18,4723,1241664.93083,1882.35186951,546,1563621,2041030.0,3.33334164,4716.0,20257061.0831,0.001,24.2279700228,2327,4.71,2025,1415978.30954
2014-05-19,5329,2076514.791,1956.51462006,547,1758866,1655720.0,4.007148,4571.0,27899992.0115,0.001,38.2747797936,2703,6.48,2423,3684845.77923
2014-05-20,4467,686734.765887,2256.800278,550,1361899,1290930.0,2.86699006,4025.0,29874975.1613,0.001,34.65,2163,6.93,1943,874106.160259
2014-05-21,5171,1216003.07528,2311.18516687,549,1598686,1414570.0,3.20338225,3919.0,29663445.4869,0.001,35.7462762672,2469,6.88,2183,1504661.45839
2014-05-22,7138,3048207.56721,2775.56930554,550,2769094,4383980.0,6.64993866,3358.0,34547201.4248,0.001,41.84615016,3346,8.0,3015,3817024.38765
2014-05-23,8318,5100345.50226,3465.65030471,550,2898831,7267510.0,8.76899744,2939.0,48170199.4181,0.001,55.75,4170,11.15,3690,6360301.64114
2014-05-24,6673,6854444.35051,4009.22318156,551,2642677,3637020.0,5.40211669,2769.0,58420580.6545,0.001,63.907437853,2934,13.51,2858,10137765.6345
2014-05-25,6274,6063991.36288,3057.16294713,547,1841217,3625030.0,4.78188974,3101.0,52165981.9511,0.001,48.325164102,2863,12.06,2644,8282484.02806
2014-05-26,9343,11294250.495,2419.47074387,536,3042709,260919.0,5.38410388,3911.0,64998040.2409,0.001,67.5764672804,3490,15.02,3589,16878324.9765
2014-05-27,7503,4194750.59954,3219.02382949,565,2293487,3730600.0,6.54771637,3427.0,48825483.7417,0.001,51.4639460468,3576,11.27,2925,4558760.99646
2014-05-28,6237,4621622.16594,5238.36114242,537,1780660,3909160.0,4.57772191,2725.0,45890744.1886,0.001,49.75482756,2881,10.59,2595,5931897.89487
2014-05-29,5935,1769688.10932,2971.36819004,545,1816107,6110000.0,5.37861051,3220.0,31051626.162,0.001,31.861354884,2949,7.16,2523,2151980.35651
2014-05-30,6513,1824496.95409,3294.54882782,560,2035543,5769570.0,4.54273713,3087.0,40730421.7195,0.001,41.859271482,3591,9.38,2850,2369798.481
2014-05-31,4670,1050347.57764,4269.18735886,545,1293069,2675190.0,3.12058377,2740.0,48201021.0106,0.001,40.3802864055,2539,11.09,2101,1252785.68657
2014-06-01,4833,1612153.79625,4991.68631615,551,1646014,3460750.0,2.82957983,2773.0,48862252.4331,0.001,43.6560699676,2703,11.24,2216,2203725.20749
2014-06-02,5586,6490892.22316,6098.38657748,549,2564257,4918700.0,4.63853054,2745.0,56210520.2403,0.001,52.147350638,2670,12.92,2640,9400633.21349
2014-06-03,6054,3065615.38166,4846.19351777,543,2306324,3096930.0,4.90792688,2715.0,63228935.1108,0.001,44.3406621372,3409,14.52,2588,4670036.05092
2014-06-04,6241,2092006.8476,3628.86801893,554,2466294,1454730.0,5.08758136,2862.0,60251406.2496,0.001,47.5612139976,3092,13.83,2305,2238607.15624
2014-06-05,8655,1775288.07947,3623.48094587,546,2264047,1336970.0,4.95501256,2810.0,54329314.5127,0.001,49.844108062,3170,12.46,2334,3596472.19366
2014-06-06,4666,2878404.42915,3732.51849234,546,1435829,1613890.0,3.98726194,2807.0,46278436.5811,0.001,42.5388015932,2698,10.61,2193,7827556.61131
2014-06-07,3791,648644.253096,3902.08964815,553,1110855,506101.0,2.5238531,2785.0,51492880.9249,0.001,47.287561546,2230,11.8,1719,777203.379654
2014-06-08,4366,1243351.2246,3818.88957333,545,1859374,1585220.0,4.04994266,2753.0,45498652.4989,0.001,40.169621,2511,10.42,1961,1661987.7888
2014-06-09,4220,1234272.22389,3383.63389499,553,1378575,1311350.0,3.26213307,2874.0,41523256.2369,0.001,34.729829915,2602,9.5,1945,1616830.90682
2014-06-10,4283,662458.019727,3657.6468364,550,1212851,1541710.0,2.69895919,2831.0,41788975.6223,0.001,34.1007846208,2267,9.56,2001,894625.964912
2014-06-11,4176,1378044.01181,3593.77546451,548,1493773,724358.0,2.92688675,2845.0,50947187.8578,0.001,28.944425,2289,11.65,1951,1505989.22742
2014-06-12,4315,2995514.7076,3456.11623864,549,1219779,895885.0,2.77869405,2910.0,45423128.7937,0.001,22.4810106432,2630,10.38,2121,7632143.6102
2014-06-13,3974,1907376.44388,3450.73884631,551,1246810,426354.0,2.36846862,2819.0,44482763.1353,0.001,28.3253354752,2415,10.16,1867,2791190.58909
2014-06-14,3307,2330618.44129,3534.54308089,546,1091650,514834.0,1.78740037,2804.0,46816741.6172,0.001,42.778548294,1982,10.68,1477,2929884.25426
2014-06-15,3276,791504.953998,3242.21137536,550,1201807,274260.0,1.81317498,2999.0,44912102.771,0.001,40.905110016,1694,10.24,1422,1110459.45107
2014-06-16,3478,2796535.34472,3545.0944363,546,1137485,427550.0,1.8235016,2798.0,44898923.6594,0.001,41.4256522251,2038,10.23,1430,3378084.07743
2014-06-17,3767,2641252.44766,3412.83720814,552,1645163,305768.0,2.77828564,2840.0,44432779.91,0.001,40.0218192264,2427,10.12,1710,4346689.92659
2014-06-18,3967,4880962.92351,3438.22932727,544,1702966,475249.0,2.90881173,2804.0,45229314.411,0.001,46.3107133167,2067,10.29,1747,7821881.39319
2014-06-19,3861,3130117.34056,3732.23762025,556,1855636,589450.0,3.08420244,2858.0,44941580.7876,0.001,41.4260808654,2345,10.22,1758,4120334.84746
2014-06-20,4395,5358111.1495,3750.26636303,547,1946805,4047720.0,3.44839121,2830.0,48307767.2843,0.001,54.9,2372,10.98,2060,8472693.90447
2014-06-21,3695,1840616.89634,3174.67127462,547,1312618,1003310.0,2.71664884,2888.0,45081540.4779,0.001,45.7010347008,2019,10.24,1709,2126597.97752
2014-06-22,3664,1146249.90741,2926.77879724,551,1310222,287288.0,3.54370094,3150.0,40978296.0571,0.001,36.091141842,2386,9.3,1662,1184417.25393
2014-06-23,3593,2404355.14298,3729.41402036,553,1170301,345384.0,2.14822384,2879.0,41671782.6429,0.001,37.773238734,2597,9.45,1540,2480497.41751
2014-06-24,3164,481763.3223,4348.68534953,549,971429,327520.0,1.67913886,2748.0,43250470.8051,0.001,40.972604302,2209,9.8,1388,498828.58322
2014-06-25,3156,509884.158599,4207.03585553,548,897250,243528.0,1.61971135,2745.0,41585891.406,0.001,40.913760714,1993,9.42,1410,618962.313462
2014-06-26,3916,3996272.68913,3992.06271224,552,1660211,942175.0,2.36400926,2768.0,39637272.87,0.001,39.6337818357,2179,8.97,1651,19768015.797
2014-06-27,3330,1501571.16548,4113.80038837,552,1078724,362067.0,1.7699979,2769.0,44512916.0168,0.001,39.2525388677,1873,10.07,1298,1767249.28123
2014-06-28,2826,873629.695643,4483.30706011,549,956089,287441.0,1.7227036,2745.0,43522867.2403,0.001,39.36,1599,9.84,1167,1713795.88939
2014-06-29,3053,1118482.81278,4743.35044527,546,1025032,262898.0,1.68174826,2742.0,42101243.9545,0.001,38.04,1662,9.51,1220,1571133.54092
2014-06-30,3962,1353457.12201,5245.18273091,553,1446875,1216120.0,3.38876621,2765.0,40703598.804,0.001,45.95,2455,9.19,1515,6531002.50486
2014-07-01,3794,810817.161408,5481.922451,550,1337279,689084.0,3.32465451,2750.0,39566644.9759,0.001,44.64107,2827,8.93,1449,4148761.03904
2014-07-02,3584,2310697.02677,5290.44792805,550,971927,1070360.0,2.53184612,2750.0,35359496.7639,0.001,39.85,2378,7.97,1473,6893309.25923
2014-07-03,3242,2121601.69806,4339.15964469,542,974904,946899.0,2.22388566,2710.99999999,31070639.5141,0.001,35.0,1883,7.0,1324,4927247.28
2014-07-04,2826,1401755.58089,4199.04631075,555,863958,250875.0,1.28929011,2789.0,34524636.2778,0.001,31.08,1638,7.77,1143,2411128.88008
2014-07-05,2814,1485031.4128,3607.34422554,547,853696,414546.0,1.93519265,2819.0,33338182.5843,0.001,30.0,1493,7.5,1190,2343467.03666
2014-07-06,3374,1071863.08174,3340.83171191,553,984062,349136.0,2.0102085,2929.0,31707908.6456,0.001,28.52,2831,7.13,1309,2057333.42496
2014-07-07,3290,919268.993836,3545.54810385,547,980643,237262.0,1.58070993,2952.0,29666316.3017,0.001,26.68,2018,6.67,1281,1421423.80479
2014-07-08,3294,1183066.03713,4102.91447062,548,889053,578868.0,1.75098271,2757.0,31055382.901,0.001,27.92,2254,6.98,1337,1867234.6797
2014-07-09,3040,634577.948841,3208.72011533,549,816275,255938.0,1.50128611,2929.0,31946350.0521,0.001,27.9491895762,2384,7.17,1191,809866.17655
2014-07-10,3568,652493.798225,2898.34096239,550,1300919,299842.0,2.03774645,3217.0,31694341.2415,0.001,27.0383258547,2663,7.11,1279,855754.280162
2014-07-11,3145,718393.957962,3129.53837674,549,883847,354126.0,1.73034215,2921.0,30189935.523,0.001,25.6850315481,2839,6.77,1130,779634.126399
2014-07-12,3089,307508.587008,3167.30349531,547,851862,136625.0,1.29918351,3005.0,29327401.0734,0.001,24.6705452604,2654,6.57,1188,330007.795209
2014-07-13,3527,893244.970417,3012.35966712,549,1028912,189565.0,2.43401226,2992.99999999,29236384.0724,0.001,25.491503109,2399,6.54,1222,964171.81683
2014-07-14,3953,764075.323444,3055.48019817,546,1240956,255024.0,2.74244259,3039.0,28425357.329,0.001,25.445088,2570,6.36,1328,982598.775637
2014-07-15,3507,472152.310497,2999.07629058,554,1169847,388889.0,2.04904153,3119.0,27644466.2476,0.001,24.72,2585,6.18,1349,645119.364408
2014-07-16,3586,996418.70717,2841.09769154,548,1334797,351827.0,2.13668235,3269.0,28297023.685,0.001,23.414804312,3337,6.32,1335,1290520.86642
2014-07-17,3993,1467969.5976,3061.8818425,549,1508658,699285.0,2.82666647,3030.99999999,28587381.3737,0.001,25.51362,3184,6.38,1546,2016670.75572
2014-07-18,3624,1540843.12244,3738.99578715,559,1117776,729493.0,1.95420479,2930.0,33242047.6699,0.001,29.3107834712,2880,7.42,1282,1932829.1335
2014-07-19,3320,319923.767551,3357.09630008,543,1042913,99443.0,1.59667083,3059.0,32341506.8839,0.001,23.8936916155,2821,7.21,1159,395988.615438
2014-07-20,3451,462521.545945,4078.60189653,539,1073576,137239.0,1.62582884,2763.0,31687333.4571,0.001,23.178547624,2559,7.06,1114,533635.006349
2014-07-21,3448,940612.657899,3601.92470417,555,898531,121175.0,1.89375211,2872.0,31921552.7548,0.001,28.43289,1923,7.11,1281,1223612.76019
2014-07-22,3656,565989.076033,3669.1143883,543,1340142,183517.0,1.78964269,2749.0,30354480.7301,0.001,22.8382884704,1962,6.76,1365,597262.228655
2014-07-23,3080,639992.39558,3682.04434571,557,1048350,134307.0,1.55906864,2841.0,28768404.898,0.001,23.607696384,2119,6.4,1140,960906.936775
