,activeaddresses,exchangevolume(usd),fees,marketcap(usd),price(usd),txcount,txvolume(usd)
2018-05-27,15771.0,76785504.0,0.0,3401024878.14,52.32,46527.0,472481253.6
2018-05-28,11352.0,92695200.0,0.0,3436006793.41,52.86,30242.0,270825038.4
2018-05-29,9138.0,106526000.0,0.0,3127553905.58,48.12,24196.0,221238677.4
2018-05-30,8114.0,82723104.0,0.0,3403485844.39,52.36,19410.0,171573614.52
2018-05-31,8064.0,85826000.0,0.0,3343486293.6,51.44,18595.0,113995618.16
2018-06-01,8065.0,102577000.0,0.0,3457781731.29,53.2,20052.0,98330464.4
2018-06-02,8570.0,97926200.0,0.06820024,3616217565.01,55.63,20970.0,83070888.25
2018-06-03,7782.0,90826096.0,0.01540006,3681969360.6,56.65,17906.0,42460477.95
2018-06-04,7604.0,91888400.0,0.00880006,3659848640.34,56.31,17541.0,161061127.98
2018-06-05,7442.0,92081000.0,0.0,3477717144.17,53.5,18347.0,158523121.5
2018-06-06,7785.0,81572600.0,0.00440002,3543287993.6,54.51,18273.0,120912664.74
2018-06-07,7253.0,78293600.0,0.00440002,3510499972.22,54.01,16399.0,110325416.85
2018-06-08,6972.0,77989800.0,0.0022,3480716906.73,53.55,17091.0,88889840.55
2018-06-09,6130.0,72333200.0,1e-08,3416306381.68,52.56,14326.0,80689744.08
2018-06-10,6567.0,99954096.0,0.00440003,3323355480.53,51.13,15600.0,82250530.15
2018-06-11,7419.0,85727200.0,0.00440012,2961685749.12,45.56,16779.0,47955180.32
2018-06-12,7717.0,83302000.0,0.00660004,2956864253.31,45.49,17495.0,35444170.36
2018-06-13,6929.0,98023200.0,0.00660006,2697775760.16,41.5,15428.0,47671050.0
2018-06-14,6466.0,105352000.0,0.01100002,2490345066.83,38.31,14704.0,182358358.32
2018-06-15,5252.0,68554496.0,0.00220001,2655138959.75,40.85,12209.0,123440652.55
2018-06-16,4957.0,67913800.0,0.0,2485704108.9,38.24,10876.0,100768441.92
2018-06-17,5787.0,64709800.0,0.00220002,2507037063.73,38.57,13399.0,96769854.37
2018-06-18,5938.0,88125504.0,0.0,2518321998.74,38.74,13076.0,71378837.4
2018-06-19,6405.0,75684096.0,0.00880004,2575788761.27,39.63,14246.0,71558028.39
2018-06-20,5694.0,71498704.0,0.0022,2595636675.06,39.93,12909.0,66464283.6
2018-06-21,5943.0,70598704.0,0.0022,2533894178.91,38.98,13184.0,43895416.98
2018-06-22,5826.0,84102496.0,0.0088,2458654775.71,37.82,12266.0,43868817.34
2018-06-23,5602.0,53422000.0,0.0,2151101047.56,33.09,13350.0,108545060.82
2018-06-24,5895.0,90829600.0,0.0,2225500356.89,34.24,14178.0,176878635.52
2018-06-25,5739.0,58836700.0,0.0044,2025947771.05,31.17,12457.0,111774591.39
2018-06-26,5335.0,52380500.0,0.0022,2055766856.98,31.63,11430.0,69305188.86
2018-06-27,5962.0,53013200.0,0.0044,1979393613.13,30.45,12636.0,25625989.2
2018-06-28,5330.0,52412700.0,0.00880002,1970261150.92,30.31,11804.0,96582784.69
2018-06-29,6115.0,64412600.0,2e-08,1843288052.63,28.36,14689.0,121840033.48
2018-06-30,5837.0,73997696.0,0.0022,1930191271.21,29.7,13408.0,82041735.6
2018-07-01,5371.0,72319000.0,0.00440002,2002809802.9,30.81,11574.0,47010483.39
2018-07-02,7434.0,142578000.0,0.01100002,2037727345.75,31.35,15486.0,40435355.4
2018-07-03,8962.0,150783008.0,4e-08,2341371341.55,36.02,20757.0,165269953.66
2018-07-04,7410.0,216351008.0,0.0,2347695109.46,36.12,17360.0,227149650.0
2018-07-05,7859.0,190606000.0,0.0,2631733717.97,40.49,17568.0,81848389.03
2018-07-06,5822.0,136135008.0,0.0,2638034659.36,40.59,13846.0,182409065.19
2018-07-07,4730.0,88447504.0,0.0022,2452800689.37,37.74,10559.0,211890324.24
2018-07-08,5774.0,150560000.0,0.0,2552256453.49,39.27,12746.0,120574176.03
2018-07-09,5752.0,164582000.0,0.0022001,2541341069.87,39.1,11175.0,67932731.0
2018-07-10,6231.0,193408000.0,2.4e-07,2376729642.86,36.57,11987.0,80775962.28
2018-07-11,5562.0,98957504.0,4.74242022,2175041102.33,33.46,10967.0,43744600.2
2018-07-12,5387.0,111093000.0,0.72173264,2202449541.08,33.88,10764.0,125161359.4
2018-07-13,5029.0,127253000.0,0.70220024,2077706327.41,31.96,10088.0,57251354.24
2018-07-14,4462.0,74716704.0,2.20220128,2155155518.7,33.16,8668.0,14256246.68
2018-07-15,4599.0,86309504.0,0.24115983,2110934599.22,32.48,9630.0,29792767.2
2018-07-16,5738.0,128169000.0,11.02002032,2182250134.07,33.57,10824.0,40183122.15
2018-07-17,8568.0,136894000.0,0.03071442,2398118325.03,36.89,18389.0,116342353.96
2018-07-18,6705.0,143288992.0,2.50860064,2556592780.45,39.33,13724.0,95434480.98
2018-07-19,5244.0,99780304.0,0.04358056,2441339117.21,37.56,11000.0,75866242.08
2018-07-20,5039.0,103809000.0,0.13731134,2344208962.25,36.06,10697.0,51323548.92
2018-07-21,4521.0,85597904.0,0.32620018,2166374227.92,33.33,8730.0,29467952.91
2018-07-22,5112.0,74153200.0,1.06176366,2226792937.5,34.26,10298.0,42132297.06
2018-07-23,6315.0,81723000.0,0.6510025,2160961296.21,33.25,13546.0,37748858.0
2018-07-24,6161.0,118100000.0,0.68511882,2092944678.41,32.2,13149.0,27832939.4
2018-07-25,5885.0,92019400.0,0.04430208,2194006729.08,33.75,11149.0,34915995.0
2018-07-26,6133.0,86474304.0,2.38973914,2223583103.19,34.21,12947.0,87403915.83
2018-07-27,4849.0,77205696.0,0.76040214,2156867535.7,33.18,9621.0,37526447.28
2018-07-28,4651.0,67771600.0,2.04867349,2180627231.85,33.55,8999.0,21973941.55
2018-07-29,4971.0,71226496.0,0.78945267,2212009248.66,34.03,9488.0,28674188.45
2018-07-30,5279.0,76035000.0,2.2158031,2179483758.52,33.53,10744.0,34312422.55
2018-07-31,4615.0,69345600.0,13.26618274,2094021317.37,32.22,8595.0,22154117.58
2018-08-01,4225.0,59706400.0,0.78347415,1947834925.89,29.97,7514.0,17596795.59
2018-08-02,4175.0,54152700.0,1.34954892,1945593198.21,29.93,7742.0,9442406.19
2018-08-03,4384.0,61311800.0,1.42235011,1848987601.99,28.45,7972.0,5835607.1
2018-08-04,3644.0,57559000.0,0.02474982,1829387615.87,28.14,6312.0,5354057.1
2018-08-05,3591.0,49751000.0,0.08110266,1726261636.43,26.56,5794.0,17309630.08
2018-08-06,4021.0,55233900.0,0.30276988,1787129408.28,27.49,6522.0,59715977.2
2018-08-07,3965.0,61221200.0,0.0103434,1705545853.97,26.24,6951.0,49009602.56
2018-08-08,5347.0,67822900.0,4.02986106,1635690098.99,25.17,10749.0,32756338.68
2018-08-09,5110.0,51844400.0,0.42736868,1419417596.81,21.84,10420.0,16552383.12
2018-08-10,4300.0,55462300.0,0.12728098,1464134670.26,22.53,9093.0,66470236.47
2018-08-11,5532.0,78834900.0,0.90360426,1296342455.91,19.94,12750.0,64253180.44
2018-08-12,4658.0,47089100.0,0.43140686,1218978597.27,18.75,10776.0,17651381.25
2018-08-13,5424.0,52043100.0,5.68262214,1203150000.0,18.51,11235.0,17860669.2
2018-08-14,10574.0,72739000.0,1.66447059,1025387052.93,15.78,26748.0,82315028.7
2018-08-15,5710.0,71774200.0,0.29957802,1052820850.66,16.2,13230.0,63959009.4
2018-08-16,2840.0,59234600.0,0.31958904,1027304484.25,15.8,4343.0,5281908.4
2018-08-17,4000.0,111468000.0,2.92199445,1050297271.39,16.16,6873.0,18009916.0
2018-08-18,3760.0,83859300.0,2.6111661,1327985468.75,20.43,6483.0,24183031.86
2018-08-19,3597.0,69574000.0,2.13045075,1214473973.33,18.68,6166.0,12278307.96
2018-08-20,4555.0,60671000.0,0.3363962,1268471862.07,19.52,8531.0,9409869.76
2018-08-21,4346.0,45962300.0,0.13719489,1114618484.55,17.15,8706.0,7982759.05
2018-08-22,3941.0,64149800.0,0.91565228,1163584618.18,17.9,7961.0,44233907.2
2018-08-23,4071.0,50369500.0,0.83832735,1073447254.66,16.51,8379.0,63311540.89
2018-08-24,3371.0,46036900.0,2.06181699,1154874697.3,17.77,5968.0,19534312.22
2018-08-25,5161.0,44633900.0,1.63328909,1155088978.07,17.77,10372.0,27351655.08
2018-08-26,4231.0,45759000.0,1.76989693,1153048320.45,17.74,8369.0,24353223.64
2018-08-27,5270.0,85067000.0,2.28211538,1159225806.46,17.83,10055.0,19218957.0
2018-08-28,7216.0,85983000.0,2.92544876,1339296015.99,20.6,14400.0,30336095.6
2018-08-29,5263.0,80280700.0,1.87797295,1382004268.11,21.26,10179.0,16377959.9
2018-08-30,7653.0,62811600.0,0.0641048,1286578655.41,19.79,17367.0,41634320.74
2018-08-31,5441.0,60857900.0,2.71441413,1271099964.6,19.56,12554.0,23264135.88
2018-09-01,6777.0,87431500.0,0.69065241,1313906891.56,20.21,17106.0,15552383.19
2018-09-02,7004.0,87394700.0,10.39017712,1457671537.52,22.43,15341.0,161394997.71
2018-09-03,11962.0,77796800.0,495.18015344,1437951016.19,22.12,33127.0,178093229.72
2018-09-04,12876.0,98087000.0,232.03700196,1492393833.06,22.96,37353.0,186177933.2
2018-09-05,8596.0,137784000.0,95.62629014,1572230034.33,24.19,24326.0,116834119.88
2018-09-06,8212.0,114332000.0,117.76316689,1271924921.34,19.57,24370.0,113162781.34
2018-09-07,8615.0,82280000.0,177.51282802,1317797584.31,20.27,26480.0,107446364.66
2018-09-08,3956.0,61180100.0,0.1473499,1281778742.95,19.72,8530.0,25831681.56
2018-09-09,5567.0,65760400.0,0.06895121,1177563801.63,18.12,11603.0,33897029.64
2018-09-10,15800.0,57206800.0,48.88505017,1207160978.1,18.57,27697.0,31562741.91
2018-09-11,10203.0,60804300.0,4.15854825,1205291720.45,18.54,16401.0,16815705.84
2018-09-12,4553.0,58464700.0,14.90056324,1149954531.82,17.69,10839.0,14319188.19
2018-09-13,4696.0,66194200.0,11.23332286,1154904032.14,17.77,10712.0,45290150.22
2018-09-14,4131.0,62110000.0,15.66823295,1193313473.51,18.36,10039.0,40347936.0
2018-09-15,3696.0,55508900.0,0.36274167,1166762870.93,17.95,7794.0,29224448.85
2018-09-16,3456.0,46986500.0,0.42707178,1183355559.7,18.21,7144.0,24342508.86
2018-09-17,4156.0,63922000.0,0.32527883,1182307596.53,18.19,8920.0,29743869.63
2018-09-18,3836.0,48766900.0,0.72702618,1082709012.35,16.66,7499.0,14983870.72
2018-09-19,3490.0,52494900.0,0.97591156,1105514377.04,17.01,7154.0,12513372.48
2018-09-20,3738.0,54578800.0,2.11850523,1118447834.34,17.21,7538.0,13971353.36
2018-09-21,4833.0,129320000.0,0.51331706,1185774264.57,18.24,10583.0,29766768.0
2018-09-22,3893.0,80468100.0,0.2392505,1286459534.86,19.79,7887.0,26677394.96
2018-09-23,4178.0,85869300.0,0.16512964,1224144576.67,18.83,8983.0,62130357.03
2018-09-24,3810.0,72185000.0,2.41804172,1267657922.54,19.5,8311.0,55692117.0
2018-09-25,3546.0,66048600.0,0.09105044,1195250992.55,18.39,7954.0,39038494.29
2018-09-26,3868.0,84686500.0,0.46442031,1177103914.71,18.11,7658.0,28343055.5
2018-09-27,3694.0,127495000.0,0.19550224,1161580599.32,17.87,7503.0,26888452.9
2018-09-28,6475.0,186831000.0,284.26692332,1238526739.86,19.05,13309.0,49496357.7
2018-09-29,4158.0,114329000.0,0.10781242,1242611893.53,19.12,8232.0,33922359.84
2018-09-30,4257.0,141458000.0,0.69484774,1246247785.71,19.17,8412.0,45789538.68
2018-10-01,4183.0,162321000.0,1.7185936,1225184373.33,18.85,8518.0,190964599.8
2018-10-02,3811.0,153533000.0,0.32042744,1212860662.7,18.66,8161.0,52910187.42
2018-10-03,5060.0,123794000.0,0.04571874,1199504021.74,18.45,10863.0,46453502.25
2018-10-04,3511.0,147540000.0,0.10861566,1166008847.57,17.94,7013.0,30978522.9
2018-10-05,3369.0,91481600.0,2.05187906,1166493006.61,17.95,6953.0,44526069.95
2018-10-06,3334.0,98981200.0,4.28000512,1182264034.96,18.19,6640.0,20217493.78
2018-10-07,3444.0,143765000.0,0.53139528,1166261420.27,17.94,6972.0,23403680.82
2018-10-08,3958.0,159657000.0,0.05026727,1178660779.67,18.13,8077.0,19293800.96
2018-10-09,3868.0,162300000.0,0.2452762,1203609025.16,18.52,7668.0,14522624.68
2018-10-10,3586.0,176005000.0,0.26398249,1184832807.14,18.23,7454.0,19769979.25
2018-10-11,4191.0,228270000.0,0.33428917,1179016429.77,18.14,10195.0,47801711.7
2018-10-12,3904.0,195622000.0,0.15782431,1001412885.16,15.41,8413.0,52015422.53
2018-10-13,3388.0,138117000.0,0.02801155,1016503242.39,15.64,7416.0,22447231.8
2018-10-14,3425.0,158264000.0,0.44111312,1024256086.85,15.76,7250.0,38902299.2
2018-10-15,4459.0,253750000.0,2.46753344,1014637535.01,15.61,10124.0,42991110.75
2018-10-16,3940.0,191769000.0,1.59045452,1060922822.67,16.32,8031.0,13127644.8
2018-10-17,3699.0,255805000.0,2.150124,1071019966.39,16.48,8009.0,11640236.0
2018-10-18,3823.0,323295000.0,0.03898802,1082867244.4,16.66,9035.0,10846542.98
2018-10-19,3381.0,194625000.0,0.24929576,1074119273.06,16.52,7285.0,6124872.6
2018-10-20,3305.0,179868000.0,0.06158919,1071212867.27,16.48,6996.0,3048865.92
2018-10-21,3376.0,216587000.0,2.70807212,1081410130.75,16.64,6823.0,4477957.12
2018-10-22,3688.0,154339000.0,0.45846958,1071161605.73,16.48,7844.0,9360277.44
2018-10-23,4135.0,169231000.0,2.30365441,1087175358.39,16.73,9256.0,21803991.51
2018-10-24,3357.0,138539000.0,0.04881646,1077403680.81,16.58,6821.0,18889958.76
2018-10-25,2326.0,91006000.0,2.14609479,1087102619.85,16.72,3483.0,4657439.6
2018-10-26,4181.0,128714000.0,2.0487414,1071949184.15,16.49,8685.0,16898374.85
2018-10-27,3405.0,83991800.0,6.86365218,1053558035.54,16.21,7357.0,16523760.76
2018-10-28,4375.0,102821000.0,8.03553344,1045766073.77,16.09,9722.0,9455063.24
2018-10-29,4601.0,142185000.0,13.20380799,1050502311.69,16.16,11357.0,9161524.16
2018-10-30,4304.0,123947000.0,4.07707016,1003055504.27,15.43,10619.0,7884760.86
2018-10-31,2772.0,137329000.0,1.27872567,991535065.359,15.25,6092.0,4017307.5
2018-11-01,5469.0,131218000.0,177.52774108,996104836.735,15.32,10885.0,11808809.2
2018-11-02,4345.0,151665000.0,12.87090422,1022052920.79,15.72,9590.0,31265460.84
2018-11-03,3692.0,124722000.0,3.69758675,1050551183.98,16.16,8033.0,12646719.04
2018-11-04,4098.0,168143000.0,13.60412493,1040025015.03,16.0,9074.0,20911440.0
2018-11-05,3916.0,141451000.0,4.50064559,1079052989.56,16.6,8748.0,14799730.0
2018-11-06,4207.0,174980000.0,0.16436087,1055017199.82,16.29,9574.0,15715924.11
2018-11-07,4026.0,168569000.0,0.14113642,1105702870.29,17.01,8960.0,10086964.02
2018-11-08,3865.0,154513000.0,20.91617548,1089030709.02,16.75,8789.0,23101667.0
2018-11-09,3671.0,138562000.0,1.85257877,1060216508.78,16.31,8874.0,51621639.3
2018-11-10,3796.0,129460000.0,20.91402485,1036372487.16,15.94,8892.0,42290382.12
2018-11-11,3780.0,126121000.0,8.66878595,1037082097.56,15.96,8609.0,44325676.08
2018-11-12,3847.0,161123000.0,1.71951425,1048629506.34,16.13,8656.0,37809107.12
2018-11-13,4097.0,137967000.0,4.85336511,1022609653.87,15.73,8704.0,28039810.37
2018-11-14,4708.0,196751000.0,8.78684647,997100000.0,15.34,10164.0,45734660.66
2018-11-15,4146.0,185592000.0,5.08700093,879456765.0,13.53,9339.0,36974851.65
2018-11-16,3523.0,148956000.0,3.80634604,844780433.071,13.0,7513.0,28491775.0
2018-11-17,3568.0,151395000.0,4.5675545,825733569.119,12.7,7828.0,13025729.6
