Date,ada,ae,aion,ant,bat,bch,bnb,btc,btg,btm,cennz,ctxc,cvc,dai,dash,dcr,dgb,doge,drgn,elf,eng,eos,etc,eth,ethos,fun,gas,gno,gnt,gusd,icn,icx,kcs,knc,loom,lrc,lsk,ltc,maid,mana,mtl,nas,neo,omg,pax,pay,pivx,poly,powr,ppt,qash,rep,rhoc,salt,snt,srn,trx,tusd,usdc,usdt,ven,veri,vtc,waves,wtc,xem,xlm,xmr,xrp,xvg,zec,zil,zrx
2017-12-06,2506608852.05,562747.006375,10089707.4281,254983.823601,3455349.45024,2313430526.13,146981.033678,33519822353.1,97049989.6903,3191782.71379,,,1777178.8833299999,,301373235.55,13232352.7457,2501159.4802,29402571.8823,765500.110354,,,94572240.9248,176714016.681,6853217135.64,1078762.1739299998,988207.142347,5649347.82199,549102.315885,3360546.10116,,735553.30876,,19168.2134369,2705203.90925,,2756627.37298,19595156.2507,1434370704.27,2269875.64954,7519345.00627,1566921.2809899999,8602.39589744,130482836.25,27317368.4398,,2895441.94295,9288104.43713,,6736348.674459999,2950587.1318200002,7269506.824360001,2650133.43005,429462.722973,16160895.9644,5187064.76224,,2452155.46261,,,170323886.506,,1590182.05067,27601509.7395,5617827.55519,9835469.39579,10204341.8602,327711.068072,,175788923.04299998,6226832.13145,101957623.825,,3263432.9908
2017-12-07,2273088469.72,2021818.3701400002,9263708.05979,504065.54655,4619985.33129,1666366014.86,510996.456403,41078503262.7,92647917.9633,8083013.59595,,,1934637.11397,,164935266.632,11354325.4774,3578236.77886,35311625.9895,810559.479345,,,70673436.0271,133605414.76,5013369890.15,979168.035256,5827297.56216,701070.680458,370907.325244,5581897.8452,,1138537.8759,,18372.8694224,10820086.1521,,911308.3700120001,19066307.0752,1248825160.2,987065.9008719999,19858023.1054,971439.363216,,59240340.96,19110427.5345,,3113456.65852,4139880.7815199997,,12829421.7001,2760445.93321,27423402.6887,3343224.98073,3223557.53673,13637664.992999999,2876713.97651,,14384971.5463,,,136491797.621,,943194.319624,11245676.182,22047479.8199,9773166.52755,13658888.0924,421760.02424899995,,1789273374.65,19910819.9708,111881547.817,,4528773.71399
2017-12-08,1683236055.37,1261833.1929,13201909.3998,663417.451913,5696507.85664,12448237185.8,64455673.8346,34519751834.0,71007177.0671,8114442.602189999,,,3407557.66063,,268204247.98700002,18427893.8923,4075360.4396699998,49192084.7106,3847611.7319199997,,,128796198.245,224232414.02400002,4185319819.53,14290048.2228,1467687.865,587070.677502,474072.617899,3395858.03402,,875340.3024139999,,,5081835.43635,,4916097.95645,13110505.718,1969481143.94,933443.945676,9758066.97747,1457800.83341,,47010030.08,20458056.1832,,2002135.4804200002,5581554.79034,,10405256.2955,11120132.6734,14412563.4584,3088800.5518099996,1120492.2346700002,13288306.8272,5583817.57624,,8765605.91163,,,108643172.89899999,,2585441.55851,9770099.43472,20652940.3131,31205976.663000003,28307858.0607,330586.863456,,12198428260.2,12244426.207999999,318968652.095,,7281714.92727
2017-12-09,1120676230.06,933707.5266069999,126124.37163800001,452836.563753,1191156.86849,2383812211.18,68785899.0026,39313620235.6,86422358.3044,8557118.685239999,,,1373299.71787,,184599591.7,11415473.1601,2428684.54613,38586047.4136,2804474.38974,,,241478642.04099998,191739852.907,3146758307.95,14548101.9062,1651742.2076299998,610778.6895600001,501165.46255200007,4122377.33107,,872937.7478860001,,,27701858.1955,,22160221.5868,8335043.0004,2667594580.45,814937.8619,17013125.6563,1899185.4850700002,,38354936.0,27985961.1103,,1685403.7121700002,4755275.686480001,,29762304.7168,12286382.8813,6276820.179269999,2082692.20055,1919061.5515599998,31221686.7014,10454506.6667,,20698012.6025,,,170199435.9,,2667501.6224,11155982.2529,5927679.74074,113180872.677,86126793.3383,116481.77441600001,,103939489.33600001,11513689.2086,149209696.081,,13113364.8817
2017-12-10,626919827.581,1385374.99711,788334.532299,287022.802654,2032313.3622599998,1674314537.38,831737.910113,25646823085.0,59631412.793000005,5942585.11629,,,1572842.24075,,175174851.525,10188123.6044,3674088.7092199996,38388771.8657,1373845.14904,,,99966861.8298,112907465.66399999,3211757127.28,1532997.3768799999,938800.7008,539943.669509,613531.912973,1572296.92716,,1711921.2700200002,,26630.5752182,9521609.078510001,,3878756.4448599997,11760840.4518,1421912206.93,1168722.0513799998,7362522.5358,730055.073449,,54088389.09,21855186.9192,,2656579.63462,6771635.35987,,11749477.2362,11421909.916,3440629.7074800003,2991712.93495,549299.274291,9330793.06615,10012551.7054,,10165387.8916,,,160807940.716,,1803365.91266,8400417.93763,6240128.91033,7587315.43518,20621272.8038,220313.66611,,97651160.1437,15668451.7871,83007575.7029,,3013847.59412
2017-12-11,1570034525.44,1396256.9768299998,149767.136034,793170.92758,6310138.81884,1026239726.39,4223391.91256,34997845470.9,86350285.1963,9893736.6391,,,2077639.9653599998,,107428947.98799999,11149655.840999998,1522921.49384,42004380.141,2102414.5424900004,,,92470408.5145,87929188.65,3028320325.28,2692629.71086,736429.480153,530060.995707,730322.29345,1860707.7881099998,,1406178.84429,,10356.6299777,2062070.7712400001,,728749.222625,12858085.974000001,2174240812.24,911279.6309120001,8421810.63063,7428376.8591,,28363083.56,23124667.1879,,2537635.07381,5679205.844380001,,7010405.871180001,7980216.6087,12269726.8436,1487452.40317,415852.794955,15899535.2435,3407458.37403,,5477544.947480001,,,133343090.451,,2036041.46989,9361499.93736,11074051.1924,11325455.5402,10535438.2765,394788.499984,,92832544.1662,21995697.2143,140474931.041,,3975391.0433099996
2017-12-12,1928367014.86,1172193.97487,159345.753674,2605397.90459,11343863.2216,1620919471.82,5440307.1574,45542037888.6,56091834.1572,5923926.1829,,,3980409.74175,,167448609.659,16565914.0529,3410625.31238,41905021.636,2232156.4281,,,148589147.631,299779256.543,7370495938.73,1906652.96139,1991618.07513,747176.99084,1187114.7989,2247815.44132,,1707097.12271,,3883.35519605,17150370.182,,1420270.7940200001,17739328.8226,7638160590.02,263475.71289,8366197.79131,2721910.57779,2435.14342667,37966818.16,35234991.2346,,3297864.45932,5139994.70528,,4895640.97385,17434931.1022,9566840.11039,2820959.59926,370699.77521,21163432.6952,4880546.2999599995,,16193809.3388,,,81526228.5483,,5622566.58902,14857286.5997,17952308.2193,1828387.69091,23486792.9109,784971.242961,,233049226.217,4827250.17911,152663190.035,,2979981.19484
2017-12-13,2197540173.18,2096128.5333900002,2741605.1839400004,1449674.20515,3635409.5142900003,2537431759.29,973860.947542,48353069370.8,61254489.018999994,3911851.9278300004,,,3071144.72395,,262207213.35099998,17164975.9211,3560459.4161400003,85667403.0386,2294341.2924099998,,,461446034.068,286537422.315,7427377794.19,1938718.70252,2863976.39421,1192406.86461,665295.817763,3890104.84444,,1784703.54522,,5197.85547821,8994241.110439999,,1637617.68747,19285651.7963,7687014672.18,518366.575692,13015913.72,97832171.112,2333.3385,96657747.82,47556674.643,,3140133.00457,16301885.8411,,28505831.7176,12041114.9658,9205527.81876,6613023.82532,1497712.3666700001,12559618.5068,4309337.0236,,37664289.2069,,,278880325.584,,2439106.89593,8447185.62301,8859444.61597,3251002.22657,17407543.5303,824116.546025,,500271423.062,55740712.3677,243417837.893,,5956363.31977
2017-12-14,3414740056.46,4470636.66946,1913096390.63,2583604.90509,4684114.32446,3785749740.64,1345012.54981,37521936559.5,105987032.26200001,6660277.327959999,,,4109272.88154,,280057916.708,12920648.999000002,8461754.83264,64039579.0781,1270327.46715,,,376134858.416,227737202.371,9045276186.82,2574080.8946599998,3916712.49224,1212392.33739,557967.94704,3810072.5866099996,,5945723.03349,1010.0,2244.0673899999997,20624117.6624,,3140439.53057,39976029.7455,3748563097.12,1143049.23469,27885941.4828,6440852.488530001,123.655384615,71868421.7,43968707.8428,,4200599.66685,6987285.99196,,7304581.9374,12615101.427000001,6692903.60994,3003342.77287,305416.260955,13049390.3379,10569706.2283,,171988813.77400002,,,390390003.449,,2170160.39901,15378064.8343,10317748.7764,54763955.818,23103846.5814,441095.444908,,767673110.363,53901970.7414,206253244.428,,14078917.489
2017-12-15,6277471268.66,7761907.71309,307558679.27,653177.92014,4677692.96126,2823087886.81,1451940.7404200002,35932354891.7,82338981.9851,8334959.73447,,,6055377.37205,,209539305.914,23603857.113,9840078.0453,94140642.6571,1668080.35351,,,324844513.995,136072734.76,7399703216.93,1130086.08725,5273658.2264,860344.436672,1314598.5331299999,3686131.2779099997,,745388.047832,33235363.0,203.007760264,6607063.94157,,2309753.26068,37716862.6323,4179439512.46,600322.47008,12858000.1793,1623140.8671,517.542307692,104047051.78,31097695.7066,,3285154.54522,6246589.25365,,187986902.385,27838081.5701,2854809.64748,2271317.81974,634228.786345,15351870.9238,4541689.94598,,45565123.788,,,224522074.103,,3821533.44294,8393631.697,21028041.1392,2210312.37035,17842079.829,534318.71182,,1968832639.08,20514399.6505,180580320.528,,5657242.707140001
2017-12-16,4246707570.86,7623854.789919999,6076615.02889,316238.660026,2506514.8034900003,1830419446.43,1697909.855,34015547807.8,49736841.8158,8137637.0988300005,,,2868227.48657,,220458648.63799998,15767250.8162,14360282.36,155123318.247,1947048.68002,,,238320593.896,183581352.064,5838201447.88,1741917.3179400002,6270115.68178,971752.538693,5129614.11274,3416037.87107,,2143676.98268,,6802.78564416,26594770.5727,,3260079.4421599996,16063257.1952,2582663924.86,419546.44108,9791457.31575,2725302.21924,29421.7000014,46368014.74,93469229.4764,,6621530.5346800005,5866535.30566,,3715480.15624,14881783.9056,6701046.06884,5346209.12287,306571032.826,9926284.87521,26420498.3697,,77902889.8751,,,256590011.82,,10498009.4967,10985996.3345,12751928.3499,2386797.48994,31029847.2876,605588.3880439999,,381235541.47,45856983.2983,109457842.892,,4572079.99955
