Date,ada,ae,aion,ant,bat,bch,bnb,btc,btg,btm,cennz,ctxc,cvc,dai,dash,dcr,dgb,doge,drgn,elf,eng,eos,etc,eth,ethos,fun,gas,gno,gnt,gusd,icn,icx,kcs,knc,loom,lrc,lsk,ltc,maid,mana,mtl,nas,neo,omg,pax,pay,pivx,poly,powr,ppt,qash,rep,rhoc,salt,snt,srn,trx,tusd,usdc,usdt,ven,veri,vtc,waves,wtc,xem,xlm,xmr,xrp,xvg,zec,zil,zrx
2017-10-17,514046.846489,606.985,,103.47715196,150.31692687,689.6638034,225.36,249.670539331,,919.685418674,,,148.888939249,,285.848506574,1933.35513111,8.58586926585,1.30042811707,,,,61.189788245600006,11.99720753,0.0640881864,295.563353084,19.9340695981,,288.436510935,92.8493055,,290.7645415,,,336.0,,522.985599984,14.88,229.77028017799998,515.956056,148.319276,747.77807144,388.83385964900003,,314.4,,213.633034634,1493.86750805,,,504.877469094,,73.75992192,307.9329,415.2,212.162337286,,0.00014023701999999998,,,1176.84966875,,663.19758,86.999999826,3.02192e-05,717.6,67.2597,,,204.8784,24.0796386566,233.11,,631.129038276
2017-10-18,446224.390488,710.9447456,1104.54426907,67.8411129049,94.24191081379999,1466.4439779000002,695.0,236.966438774,,465.66082860000006,,,182.71156774099998,,245.530688621,2253.32086651,6.674640356519999,1.8498913535599997,,,,154.583622477,12.0188031965,0.031694,562.671402,0.27469,,386.440894786,80.2401151486,,231.7911597,,,656.4157459630001,,474.67433099999994,25.088,240.52663281,402.466194,172.353727317,317.797727717,139.27105263200002,,302.86,,260.8185,624.962708506,,,403.266425,,54.8496,924.616873421,303.71263999999996,158.601483997,,0.00012772310499999998,,,998.946,,734.6370656180001,130.59843959100002,5.6199e-06,609.322,66.3009,,,231.21599999999998,15.204734599999998,231.15,,771.028622942
2017-10-19,414421.284199,565.9379099519999,925.730718341,92.0856756355,89.7100480768,710.772502414,238.07266,194.872526,,368.21394075,,,110.88622545700001,,239.475623513,1946.93068631,6.7611393316,1.8405074380900002,,,,191.24584980400002,11.6159933858,0.0,590.3739216,186.806742215,,359.40576,60.78556802,,34.40753875,,,2544.67,,486.371999992,20.1199767996,235.163710886,1456.943408,220.98826346299998,437.115115586,2358.46929825,,237.677067714,,267.24692206099996,607.8281055,,,347.6,,60.5548174212,662.031972,206.029997855,245.242050173,,0.000140279154,,,1200.0,,483.436301604,175.055327462,6.201399999999999e-05,682.416,66.577584,,,261.8748,16.7037564251,222.272785287,,560.747265371
2017-10-20,394919.568082,648.906,1264.8585318,74.3443434309,57.017413087399994,19.74232125,227.539108763,221.422096307,,380.10471503400004,,,144.39158431,,209.741108862,1971.82457524,7.27319314868,2.11127052392,,,,113.3252,11.4437675202,0.0,1124.64297696,37.6280776662,,206.835475,180.23683742400002,,299.711657842,,,361.537,,919.63433984,49.834818865200006,269.368680428,469.12632,274.73783199999997,542.648012203,461.735789474,,308.1,,226.85714282599997,350.0,,,552.26155,,43.7849554524,515.2601113540001,297.0,172.48857542599998,,0.00012442503999999998,,,1126.75,,375.32800000000003,127.959479315,3.63715e-05,618.624,67.82950100000001,,,173.9729812,22.888270699699998,215.628358416,,112.797624737
2017-10-21,433132.63497700007,712.2203563999999,582.129685074,62.595419845200006,105.759130253,284.990327272,250.35562690900002,203.615547371,,305.4957755,,,151.866432869,,288.91734865,1795.2884767,6.75452164283,2.096,,,,200.71192417,11.286011325399999,0.0,652.47922005,10.7068251101,,522.16762308,110.67728641,,167.389027775,,,520.0,,577.566,12.0949732855,233.117630406,183.8,400.748086418,295.930092033,6456.15473684,,300.624572192,,248.85154268099998,1590.0,,,357.216,,103.14550322,445.763981195,292.5725,53.55,,0.000140992929,,,1180.0,,308.95,154.62610374,2.75184e-05,377.97540225,66.31506999999999,,,168.1512,20.821764899999998,215.53505299999998,,216.406829815
2017-10-22,388142.264806,1489.785,990.23466913,69.2204724359,56.46932048,323.29296,126.0,195.97624307099997,,413.09295202699997,,,124.707228,,313.100315555,1840.48223596,5.4782241669500005,1.13162803318,,,,114.790067243,11.001563300599999,0.19872366,447.424690008,5.24416116889,,98.51073088950001,78.9497628954,,397.57144,,,446.62252918400003,,810.2290889999999,8.790415122999999,174.20282659999998,343.103,190.6128,239.584002207,2172.28070175,,294.924833207,,166.06725,2177.0907027,,,308.17080199,,20.454214041300002,974.423627874,258.286664348,238.05262289599997,,206.483694772,,,998.9200800000001,,323.19315,225.53046769,1.4248399999999999e-05,682.84,66.12176,,,168.7664,9.216461099999998,191.252544534,,467.852869985
2017-10-23,194512.283729,1219.46531112,1173.13498499,59.571497941400004,68.7768202413,366.888050324,201.72,394.636242,,392.75673548300006,,,161.605528082,,400.27436592,1950.6506127,5.575663619419999,1.9946941380400003,,,,144.507420617,10.9155652278,0.283296,728.528,117.413083341,,406.9692,91.45291140799999,,197.3278668,,,592.25,,606.905024,15.2302830336,248.61881163099997,275.548071,270.071871,440.96,620.288421053,,324.793637419,,209.5662976,440.30032039099996,,,254.22,,53.6259416456,359.691275,765.250391356,256.12,,510.44335126199996,,,1210.0,,449.249030025,184.838469351,8.234e-06,727.4134799999999,64.230032,,,203.50400000000002,19.059213466400003,212.52506,,408.908977725
2017-10-24,200718.934725,1051.63011344,937.4085,54.8138914554,74.8989619666,489.53917350000006,311.36365,386.5210624,,281.45073030599997,,,148.08777,,390.52973580300005,352.96700002800003,5.49312197201,15.782588016199998,,,,147.83700000000002,10.3659323452,0.028712,672.30672193,236.926199262,,823.093151338,95.32911586530001,,261.345370071,,505.122470676,511.916037866,,576.346512,244.546638288,296.543334557,361.5469,469.3776007,482.66550869599996,616.257894737,,428.54858489800006,,255.01220849900002,973.64882354,,,317.616,,83.5166643818,694.6938,266.836902732,247.96391977,,242.5,,,994.6110000000001,,358.2,216.588841598,3.1158299999999996e-05,678.0,60.405623999999996,,,215.1237,26.764649600000006,208.15352476799998,,468.3763
2017-10-25,329960.86839899997,523.392714605,910.3695,58.297480094399994,78.8985,424.64756648699995,229.038557062,235.40121714400001,,319.633767043,,,112.697894428,,294.43672489,365.0520863,5.45655943632,1.6489,,,,145.893092413,10.664264858500001,0.0,759.284461654,190.89455702599997,,227.202377152,89.6323788182,,307.757629248,,3399.5378200000005,593.607325659,,1072.8365410000001,29.720034425300003,205.58674253,2263.0853899999997,447.18873092,365.562837343,340.41245614,,312.035386877,,271.401348406,344.670498724,,,344.42064763699995,,56.5906,71.41,286.41793089099997,193.459,,272.897240719,,,1000.0,,450.63643415800004,164.008799912,3.76e-05,871.398,63.820428,,,186.4017,27.0318258666,219.772313312,,342.285324579
2017-10-26,323338.53138299996,597.091649406,1014.10667821,82.0632296196,66.4723653761,1485.27859878,443.42444924800003,276.708784618,,179.88330688,,,126.86493156600001,,258.546260246,476.99484518199995,5.35952429205,1.511815,,,,55.9081968109,10.6992541926,0.0,620.49166312,91.335,,100.243587888,80.9709129327,,262.05850428599996,,7743.96989885,478.410354139,,201.60120401,11.3383545254,220.379073208,352.90372,333.211446872,618.50805168,1538.19916356,,368.926660596,,271.5,345.0,,,409.0,,17.97,1026.02665,317.475728153,155.93000800000002,,406.998035931,,,1000.0,,556.593043755,197.142522762,5.65812e-05,734.0,63.556665,,,214.532139425,17.7858394258,252.797761445,,233.704468619
2017-10-27,305074.033181,527.23252971,767.8590585,49.484713554799995,73.79205558,835.1955203860001,347.88824950000003,357.797755946,,390.77295,,,169.051310281,,208.37354609,602.25598739,4.93451626074,1.8196314578200001,,,,116.38559800600001,10.576647591699999,0.0,938.2992300000001,48.6221760563,,315.67117443,110.01920945200001,,142.562,,26873.5819824,576.857559798,,696.589125,26.178012097600003,217.214142926,738.30699,100.74,384.052381795,39254.37,,382.5,,282.85689029400004,786.028464953,,,450.0,,17.93,594.867528,209.76,296.96,,460.60334289599996,,,999.916,,361.59956182199994,183.19417755700002,3.30506e-05,512.3957,59.605351,,,224.0348,16.577645699999998,282.799658281,,348.691473645
2017-10-28,289962.37591999996,545.923254952,551.9692406519999,63.7642191679,69.54170086010001,842.0630783089999,559.91,377.227187833,,420.630785311,,,90.0288,,231.89187827400002,800.545742667,5.413953160780001,2.07792,,,,144.570897647,10.4900610836,0.0,534.062494,35.2861148061,,111.14259769799999,69.8577140229,,283.342794077,,8.9267,516.620905783,,717.394449262,9.2956119252,175.60429912,218.10502799999998,211.1362886,484.154014616,267.990624,,313.83099999999996,,219.20154390599998,331.0,,,401.505,,18.4417494303,68.28,226.38,341.2,,310.763053711,,,994.83881,,376.46,278.006453856,0.0001799559,666.98631,60.384205,,,141.8144,16.807115683,1289.29313561,,192.093
2017-10-29,275233.968429,477.68565,757.34155185,46.0117449288,67.9367230321,1267.18917094,116.82,216.915917576,,235.8,,,303.976719,,331.723535198,591.39315675,5.779278756519999,3.112037,,,,265.38838894400004,10.7005055059,0.0,583.24115,57.055710812799994,,329.09198260700003,77.044585599,,229.596925,,4.739225,424.62632373,,555.8080259999999,8.7708068136,185.93769636,173.8275,120.46419846799999,585.5782046630001,1065.8421759999999,,297.101757259,,242.707402599,193.36574265,,,337.0,,17.26,469.74963067,185.435819202,265.09278,,593.930052039,,,1078.0,,451.89487681400004,280.057724991,6.228e-05,620.94,59.989231999999994,,,140.9506,16.598675171300002,713.138098621,,336.616223692
2017-10-30,314443.08385399997,959.495088816,767.325,57.047631532,60.489126,483.428854553,304.34628,302.429841161,,325.644,,,268.09393255099997,,189.1773523,2784.39163113,5.29763497087,3.33892368592,,,,227.41563662,10.9520046997,0.0,678.51212618,95.015,,173.5812,75.0933369669,,493.506,,4.587619999999999,290.15167724,,832.183291485,13.6793786256,226.998211695,452.49767199999997,270.176658548,809.6389999999999,614.04,,355.99199999999996,,256.328450765,327.0,,,399.6,,30.8154,327.494,213.585654353,270.39957749999996,,70.2338,,,1000.0,,519.6,214.680870536,1.7040000000000001e-06,1020.01284,60.672417,,,182.7684,24.216058355300003,143.789651126,,415.63964098800005
2017-10-31,296973.219581,502.36199999999997,60.7345,73.6892,115.226443767,452.285049709,0.134,421.839377338,,439.445,,,209.739,,285.332922,2297.37350555,5.53979920488,2.81164134252,,,,233.269931353,10.9672795432,0.0,606.32793,50.4637338821,,130.355391525,95.6295,,393.37846709,,82.8303,728.863145137,,688.93386876,18.8024040329,244.904851717,299.8600505,304.500355603,739.807682103,236.7408,,362.186320041,,285.293346954,440.70693772,,,460.68,,26.5919763913,789.071734375,218.17986736400002,358.41918,,552.0,,,998.327,,395.154932728,282.35877282,2.28673e-05,1141.322024,60.220612,,,202.405,37.6871106696,491.58996861,,564.21
2017-11-01,290230.57098099997,471.51491500000003,617.6869095,67.8027943653,90.6331537255,524.09932884,0.134,377.64637335300006,,541.965789775,,,168.51807,,240.92748145,2485.29607035,5.48899095013,2.284857,,,,245.16899564,10.6762969008,0.030576,604.682107614,56.370820699300005,,239.089422887,151.76175,,403.899,,1089.16869932,809.0215567619999,,796.270924,106.892605429,303.600021745,1182.741068,333.374156136,668.829996219,5333.7985,,368.46617485699994,,278.658614425,262.23196527,,512.242708841,390.32072999999997,,63.7,1467.31,224.839088286,465.77341438,,0.000289501875,,,1300.0,,332.67696363,369.917462975,6.116005000000001e-05,802.73056,57.021885,,,140.1729,39.745451279499996,292.155177,,616.676152456
